ch1,ch2,ch3,ch4,classification
19.53125,43.45703125,23.92578125,-18.5546875,0
19.53125,42.96875,40.0390625,4.8828125,0
4.8828125,40.0390625,42.96875,55.17578125,0
0.0,44.921875,41.015625,29.296875,0
10.7421875,45.41015625,42.48046875,-28.80859375,0
12.20703125,39.55078125,35.64453125,-20.99609375,0
13.671875,39.55078125,34.1796875,51.26953125,0
14.6484375,41.9921875,17.08984375,59.08203125,0
10.7421875,41.50390625,-2.9296875,-11.71875,0
4.39453125,40.52734375,16.11328125,-34.66796875,0
0.48828125,35.15625,42.96875,19.04296875,0
4.39453125,34.66796875,36.62109375,50.29296875,0
6.34765625,41.50390625,34.66796875,-9.27734375,0
5.37109375,42.96875,50.29296875,-52.734375,0
7.8125,41.9921875,42.48046875,8.7890625,0
9.27734375,36.62109375,18.06640625,62.5,0
15.625,34.1796875,4.8828125,27.83203125,0
19.04296875,41.015625,25.390625,-24.90234375,0
14.16015625,52.24609375,45.41015625,-3.90625,0
9.27734375,49.8046875,41.50390625,62.5,0
6.8359375,41.9921875,33.69140625,46.38671875,0
10.25390625,40.0390625,37.59765625,-20.99609375,0
18.5546875,41.50390625,36.1328125,-10.25390625,0
18.5546875,43.9453125,32.2265625,49.8046875,0
16.11328125,43.9453125,33.69140625,54.19921875,0
15.625,34.1796875,30.2734375,-5.37109375,0
15.13671875,31.25,29.296875,-33.69140625,0
15.625,38.57421875,33.203125,25.390625,0
15.13671875,44.43359375,35.15625,63.4765625,0
9.765625,44.921875,33.203125,11.71875,0
8.7890625,35.15625,43.45703125,-30.2734375,0
18.5546875,36.1328125,37.109375,20.01953125,0
15.13671875,44.43359375,4.39453125,69.82421875,0
-1.46484375,39.55078125,10.7421875,23.92578125,0
-0.9765625,37.109375,41.50390625,-42.48046875,0
11.71875,38.0859375,47.8515625,-21.97265625,0
6.34765625,33.203125,38.0859375,46.875,0
-1.46484375,33.203125,27.34375,46.38671875,0
3.90625,37.59765625,34.1796875,-20.5078125,0
11.71875,42.48046875,37.109375,-26.3671875,0
17.08984375,41.9921875,40.0390625,45.8984375,0
9.765625,31.73828125,47.8515625,66.89453125,0
14.16015625,25.87890625,47.8515625,1.953125,0
23.92578125,33.69140625,40.52734375,-25.390625,0
16.11328125,33.69140625,29.78515625,30.2734375,0
13.18359375,35.64453125,34.66796875,67.3828125,0
16.6015625,42.96875,45.41015625,16.6015625,0
15.625,39.55078125,40.0390625,-35.15625,0
20.5078125,37.109375,22.4609375,11.23046875,0
18.06640625,37.59765625,19.04296875,73.73046875,0
10.25390625,43.45703125,46.38671875,36.62109375,0
9.27734375,53.7109375,61.5234375,-33.69140625,0
18.06640625,53.7109375,58.10546875,-12.6953125,0
32.2265625,44.921875,47.36328125,64.453125,0
20.5078125,42.48046875,31.73828125,54.6875,0
7.32421875,45.8984375,25.87890625,-26.3671875,0
10.25390625,45.8984375,37.59765625,-44.43359375,0
7.8125,34.1796875,43.9453125,16.11328125,0
9.765625,31.73828125,38.0859375,50.78125,0
24.4140625,40.0390625,32.2265625,-3.41796875,0
26.85546875,38.57421875,27.34375,-29.296875,0
21.484375,41.015625,27.34375,26.85546875,0
16.6015625,31.73828125,38.57421875,65.4296875,0
5.859375,26.3671875,46.875,20.99609375,0
8.7890625,44.43359375,54.6875,-26.3671875,0
13.671875,52.24609375,48.33984375,10.25390625,0
12.20703125,51.7578125,19.53125,65.91796875,0
7.8125,44.921875,11.23046875,34.1796875,0
3.90625,41.015625,41.9921875,-37.59765625,0
1.46484375,37.109375,52.24609375,-26.85546875,0
5.37109375,33.69140625,49.8046875,42.48046875,0
5.37109375,37.109375,52.24609375,49.31640625,0
1.953125,39.0625,45.41015625,-18.5546875,0
7.8125,39.55078125,45.41015625,-31.25,0
16.11328125,39.0625,50.78125,37.109375,0
18.5546875,41.015625,46.38671875,65.4296875,0
20.01953125,32.2265625,30.2734375,9.765625,0
22.4609375,27.34375,20.99609375,-29.296875,0
23.4375,37.59765625,21.484375,13.671875,0
20.99609375,46.38671875,26.85546875,67.3828125,0
18.5546875,55.17578125,40.52734375,33.69140625,0
19.04296875,48.33984375,46.38671875,-28.3203125,0
18.06640625,39.55078125,42.48046875,-0.9765625,0
17.578125,37.59765625,38.57421875,60.05859375,0
19.04296875,40.52734375,36.62109375,47.36328125,0
22.4609375,50.78125,23.92578125,-21.484375,0
29.296875,49.31640625,19.04296875,-19.53125,0
22.94921875,38.57421875,33.203125,45.8984375,0
15.625,39.55078125,43.45703125,51.26953125,0
21.97265625,49.31640625,25.87890625,-6.34765625,0
20.5078125,45.8984375,18.5546875,-26.3671875,0
17.08984375,40.0390625,31.73828125,31.73828125,0
22.4609375,47.36328125,34.1796875,69.82421875,0
20.5078125,46.875,35.15625,11.23046875,0
7.8125,40.0390625,27.34375,-42.96875,0
2.44140625,36.62109375,23.4375,5.859375,0
9.765625,32.2265625,33.203125,62.98828125,0
8.30078125,35.15625,44.921875,21.97265625,0
7.8125,42.96875,45.41015625,-39.55078125,0
15.13671875,47.8515625,41.9921875,-11.23046875,0
17.578125,49.31640625,43.9453125,57.6171875,0
17.08984375,47.8515625,38.0859375,45.41015625,0
15.625,45.8984375,27.34375,-22.94921875,0
18.06640625,38.0859375,24.4140625,-21.97265625,0
17.578125,31.25,25.87890625,41.9921875,0
11.23046875,42.48046875,35.15625,54.6875,0
12.20703125,52.734375,51.7578125,-6.34765625,0
9.765625,46.875,47.8515625,-30.76171875,0
4.39453125,40.52734375,37.109375,15.13671875,0
4.8828125,37.109375,31.25,45.41015625,0
5.859375,42.96875,25.390625,4.8828125,0
9.765625,38.0859375,34.66796875,-38.57421875,0
16.11328125,33.203125,32.2265625,9.765625,0
18.5546875,44.921875,22.94921875,69.3359375,0
16.6015625,47.8515625,32.2265625,41.015625,0
19.04296875,46.875,39.55078125,-17.08984375,0
15.625,45.8984375,37.109375,-5.859375,0
8.30078125,34.66796875,47.36328125,57.12890625,0
9.27734375,40.52734375,60.546875,54.6875,0
10.7421875,55.6640625,58.10546875,-11.23046875,0
17.08984375,51.7578125,37.109375,-21.97265625,0
15.13671875,43.9453125,12.6953125,43.9453125,0
15.625,41.50390625,26.3671875,70.3125,0
21.97265625,38.57421875,35.64453125,9.27734375,0
14.6484375,35.15625,36.1328125,-35.64453125,0
2.9296875,29.296875,54.6875,14.6484375,0
3.90625,27.83203125,53.7109375,65.91796875,0
14.16015625,37.59765625,47.8515625,29.78515625,0
20.99609375,42.48046875,40.0390625,-26.85546875,0
13.671875,38.57421875,32.71484375,0.48828125,0
13.18359375,45.41015625,49.31640625,68.84765625,0
17.578125,57.6171875,67.87109375,48.33984375,0
9.27734375,57.12890625,56.15234375,-24.4140625,0
12.20703125,51.26953125,42.96875,-13.18359375,0
14.6484375,43.45703125,41.015625,57.6171875,0
9.765625,35.15625,31.25,61.5234375,0
4.39453125,32.2265625,39.55078125,-12.6953125,0
8.30078125,39.55078125,55.6640625,-20.99609375,0
18.5546875,45.41015625,43.9453125,44.43359375,0
16.11328125,42.96875,41.9921875,62.98828125,0
11.71875,43.9453125,47.36328125,5.859375,0
19.53125,47.36328125,54.6875,-35.15625,0
26.85546875,36.1328125,60.05859375,17.578125,0
20.99609375,29.78515625,46.875,77.1484375,0
18.5546875,47.36328125,38.57421875,35.64453125,0
23.92578125,55.6640625,28.3203125,-15.625,0
29.78515625,43.45703125,20.01953125,13.671875,0
17.08984375,38.0859375,21.484375,57.6171875,0
15.625,49.8046875,41.50390625,51.26953125,0
27.83203125,49.31640625,60.05859375,-9.765625,0
22.94921875,41.9921875,54.19921875,-16.11328125,0
14.16015625,41.015625,44.921875,47.36328125,0
8.30078125,35.15625,41.50390625,50.78125,0
12.20703125,43.9453125,44.43359375,-9.765625,0
22.94921875,56.640625,36.1328125,-29.296875,0
20.5078125,49.8046875,34.1796875,28.80859375,0
5.37109375,48.33984375,45.41015625,62.98828125,0
3.41796875,43.45703125,47.36328125,7.8125,0
14.6484375,41.015625,35.15625,-39.55078125,0
24.4140625,44.43359375,35.64453125,8.7890625,0
28.3203125,44.43359375,26.85546875,76.171875,0
27.34375,48.33984375,11.71875,41.015625,0
26.3671875,46.38671875,25.390625,-27.83203125,0
24.90234375,43.9453125,42.96875,-1.46484375,0
21.484375,39.0625,49.31640625,66.89453125,0
19.53125,38.0859375,55.6640625,54.6875,0
18.5546875,44.43359375,56.640625,-14.6484375,0
19.04296875,42.48046875,46.875,-21.97265625,0
23.4375,38.57421875,40.0390625,41.015625,0
25.390625,37.109375,36.62109375,53.22265625,0
18.5546875,45.41015625,33.203125,-11.23046875,0
13.18359375,49.31640625,23.92578125,-29.296875,0
16.6015625,47.8515625,10.7421875,32.2265625,0
10.25390625,38.57421875,11.23046875,66.40625,0
15.625,30.76171875,26.3671875,18.06640625,0
33.203125,33.203125,43.45703125,-15.13671875,0
23.92578125,36.1328125,49.31640625,23.4375,0
4.39453125,38.0859375,49.31640625,60.546875,0
3.41796875,48.33984375,51.7578125,31.25,0
13.671875,57.12890625,44.43359375,-33.203125,0
18.5546875,42.48046875,26.85546875,-17.08984375,0
16.11328125,34.66796875,20.5078125,53.22265625,0
5.859375,33.203125,28.3203125,42.96875,0
3.41796875,38.57421875,33.203125,-23.92578125,0
17.578125,57.6171875,33.203125,-23.92578125,0
20.01953125,59.08203125,31.73828125,43.45703125,0
14.6484375,52.24609375,31.73828125,58.59375,0
17.578125,47.8515625,36.1328125,0.9765625,0
23.92578125,47.36328125,34.66796875,-32.2265625,0
27.83203125,44.43359375,32.71484375,16.6015625,0
13.671875,39.0625,40.52734375,58.10546875,0
9.27734375,41.50390625,42.48046875,14.6484375,0
18.5546875,46.38671875,45.8984375,-40.0390625,0
14.6484375,47.8515625,42.96875,-4.8828125,0
10.7421875,43.45703125,24.90234375,59.5703125,0
16.6015625,36.62109375,28.80859375,38.57421875,0
24.4140625,34.1796875,45.8984375,-17.08984375,0
22.4609375,41.015625,41.9921875,-6.34765625,0
25.87890625,52.24609375,40.0390625,62.5,0
16.6015625,52.734375,39.0625,61.5234375,0
12.20703125,53.22265625,29.78515625,-7.32421875,0
20.5078125,50.29296875,29.78515625,-25.390625,0
18.5546875,41.9921875,24.90234375,40.52734375,0
18.06640625,40.0390625,19.53125,74.21875,0
13.18359375,39.0625,11.23046875,4.39453125,0
14.16015625,38.0859375,17.08984375,-37.109375,0
18.06640625,42.48046875,57.12890625,22.94921875,0
15.625,45.8984375,69.3359375,71.2890625,0
9.765625,38.0859375,59.5703125,20.5078125,0
15.625,38.0859375,45.8984375,-31.25,0
24.90234375,34.66796875,38.57421875,9.27734375,0
30.2734375,40.52734375,32.71484375,72.75390625,0
29.78515625,52.24609375,26.3671875,59.08203125,0
19.53125,47.36328125,34.1796875,-18.5546875,0
20.99609375,44.921875,42.48046875,-20.01953125,0
24.4140625,41.50390625,39.0625,52.734375,0
21.484375,39.0625,39.55078125,59.08203125,0
22.94921875,47.36328125,42.96875,-9.27734375,0
24.90234375,40.52734375,38.0859375,-28.3203125,0
28.3203125,32.2265625,31.73828125,35.15625,0
21.97265625,41.50390625,29.78515625,60.546875,0
15.625,42.48046875,31.25,3.90625,0
19.53125,39.0625,17.578125,-36.1328125,0
29.296875,44.921875,8.7890625,15.13671875,0
28.3203125,43.9453125,34.66796875,66.40625,0
20.5078125,37.59765625,52.734375,24.90234375,0
31.25,44.43359375,43.45703125,-30.2734375,0
43.45703125,48.828125,35.64453125,-2.9296875,0
39.0625,48.33984375,38.0859375,57.6171875,0
29.296875,43.9453125,29.78515625,43.45703125,0
27.34375,37.109375,28.80859375,-14.16015625,0
21.97265625,35.64453125,33.69140625,-12.6953125,0
14.6484375,37.109375,34.66796875,44.921875,0
15.625,41.015625,39.55078125,62.98828125,0
18.5546875,38.57421875,46.38671875,2.44140625,0
20.5078125,33.69140625,49.31640625,-25.87890625,0
21.484375,31.73828125,44.43359375,34.1796875,0
11.71875,30.2734375,33.203125,62.98828125,0
9.27734375,26.85546875,36.62109375,12.20703125,0
17.08984375,35.15625,35.15625,-30.76171875,0
22.4609375,46.38671875,27.34375,12.6953125,0
26.3671875,48.33984375,44.43359375,70.80078125,0
21.484375,47.8515625,60.05859375,42.48046875,0
17.08984375,46.38671875,46.38671875,-21.484375,0
16.6015625,44.43359375,39.55078125,-9.765625,0
11.71875,40.0390625,47.8515625,54.6875,0
8.7890625,33.203125,37.109375,55.17578125,0
11.71875,31.25,32.71484375,-12.6953125,0
13.18359375,41.015625,34.66796875,-24.90234375,0
12.6953125,38.57421875,32.2265625,36.62109375,0
12.6953125,33.69140625,31.73828125,56.640625,0
9.765625,41.50390625,30.76171875,-3.90625,0
20.5078125,48.828125,32.71484375,-29.78515625,0
35.64453125,41.50390625,26.85546875,35.15625,0
27.83203125,40.52734375,35.64453125,64.453125,0
2.44140625,43.45703125,45.41015625,1.953125,0
0.9765625,40.0390625,48.33984375,-46.875,0
12.20703125,44.43359375,49.31640625,-2.44140625,0
7.8125,42.96875,51.7578125,60.546875,0
7.8125,41.9921875,55.17578125,33.203125,0
19.04296875,41.50390625,49.8046875,-28.3203125,0
20.99609375,38.0859375,43.45703125,-9.765625,0
17.578125,41.50390625,33.69140625,51.7578125,0
15.13671875,41.015625,27.34375,51.26953125,0
14.16015625,41.9921875,27.83203125,-11.71875,0
31.73828125,57.12890625,15.13671875,-19.04296875,0
33.69140625,58.10546875,13.18359375,45.41015625,0
17.578125,41.9921875,35.64453125,62.98828125,0
13.671875,42.48046875,50.29296875,3.41796875,0
18.5546875,46.875,45.8984375,-31.73828125,0
21.484375,38.57421875,34.66796875,19.53125,0
15.625,41.015625,32.2265625,64.94140625,0
17.578125,51.26953125,34.66796875,21.97265625,0
20.99609375,48.828125,38.57421875,-30.76171875,0
21.484375,49.8046875,47.36328125,5.859375,0
23.4375,49.8046875,38.0859375,63.96484375,0
16.6015625,44.43359375,23.92578125,36.1328125,0
15.625,44.43359375,28.80859375,-32.2265625,0
13.18359375,46.38671875,41.015625,-26.85546875,0
7.32421875,49.8046875,41.50390625,44.43359375,0
10.25390625,48.828125,30.2734375,52.734375,0
13.671875,46.875,22.4609375,-7.8125,0
13.18359375,47.8515625,28.3203125,-21.97265625,0
16.6015625,49.31640625,35.15625,40.52734375,0
17.08984375,41.9921875,37.109375,69.3359375,0
17.08984375,38.0859375,40.52734375,11.71875,0
21.97265625,44.43359375,31.25,-24.90234375,0
18.5546875,45.41015625,25.87890625,16.6015625,0
10.25390625,44.921875,29.296875,57.12890625,0
6.34765625,41.9921875,25.390625,13.671875,0
13.18359375,41.50390625,23.4375,-39.0625,0
20.5078125,43.9453125,18.06640625,-8.7890625,0
19.04296875,58.10546875,-2.44140625,51.7578125,0
22.94921875,54.19921875,1.953125,44.43359375,0
31.25,41.9921875,15.625,-17.578125,0
26.85546875,41.50390625,30.2734375,-23.4375,0
17.578125,37.109375,45.8984375,47.8515625,0
24.90234375,38.57421875,36.62109375,62.98828125,0
26.85546875,44.43359375,24.90234375,-2.9296875,0
20.5078125,43.9453125,33.69140625,-26.85546875,0
20.5078125,36.62109375,39.55078125,27.83203125,0
19.04296875,39.55078125,27.83203125,64.453125,0
16.6015625,53.22265625,20.99609375,16.6015625,0
13.671875,50.29296875,24.90234375,-28.3203125,0
19.53125,52.734375,22.94921875,19.53125,0
20.99609375,54.19921875,20.01953125,68.84765625,0
16.11328125,42.96875,33.203125,31.73828125,0
17.08984375,41.9921875,40.0390625,-27.83203125,0
11.71875,43.45703125,41.9921875,-11.23046875,0
18.06640625,45.8984375,46.875,59.5703125,0
20.99609375,44.921875,34.66796875,55.17578125,0
19.53125,39.0625,30.2734375,-15.625,0
25.390625,41.9921875,35.64453125,-19.04296875,0
21.484375,42.96875,34.66796875,52.24609375,0
20.99609375,41.9921875,36.1328125,69.3359375,0
30.2734375,47.8515625,39.55078125,9.765625,0
27.34375,53.22265625,30.2734375,-18.06640625,0
12.20703125,50.29296875,10.25390625,34.66796875,0
7.8125,46.38671875,23.4375,80.56640625,0
6.8359375,38.0859375,46.38671875,25.87890625,0
7.32421875,31.73828125,36.1328125,-35.64453125,0
6.34765625,29.78515625,26.85546875,7.32421875,0
4.39453125,37.59765625,41.9921875,70.80078125,0
2.9296875,47.36328125,48.33984375,38.57421875,0
4.39453125,46.38671875,36.1328125,-24.4140625,0
11.71875,42.96875,28.80859375,-3.41796875,0
16.11328125,44.921875,29.78515625,65.91796875,0
16.6015625,46.38671875,29.296875,65.4296875,0
15.625,41.015625,36.62109375,-3.90625,0
11.71875,41.015625,40.52734375,-17.08984375,0
8.7890625,43.45703125,42.96875,39.55078125,0
9.765625,41.9921875,49.8046875,55.17578125,0
12.6953125,45.41015625,43.9453125,-0.9765625,0
17.08984375,50.29296875,42.48046875,-29.296875,0
25.87890625,47.36328125,47.36328125,30.2734375,0
25.390625,51.7578125,41.015625,73.2421875,0
19.53125,50.78125,23.4375,33.203125,0
14.16015625,33.69140625,16.6015625,-23.4375,0
11.71875,28.3203125,26.85546875,0.0,0
12.20703125,39.55078125,35.64453125,62.98828125,0
5.859375,42.96875,42.48046875,40.52734375,0
6.8359375,43.9453125,35.15625,-24.90234375,0
12.20703125,49.31640625,30.2734375,-11.23046875,0
19.53125,52.734375,46.38671875,63.96484375,0
26.3671875,57.6171875,39.55078125,71.2890625,0
27.83203125,51.26953125,33.203125,3.41796875,0
24.4140625,35.64453125,42.48046875,-14.16015625,0
14.6484375,36.1328125,41.015625,43.45703125,0
9.765625,39.0625,33.69140625,68.84765625,0
14.16015625,42.48046875,23.92578125,20.01953125,0
18.06640625,52.24609375,33.203125,-18.5546875,0
13.18359375,45.41015625,48.828125,11.71875,0
9.27734375,42.96875,45.41015625,64.453125,0
14.6484375,46.38671875,43.9453125,35.64453125,0
24.90234375,39.55078125,34.1796875,-20.99609375,0
26.3671875,38.57421875,15.13671875,8.30078125,0
11.23046875,44.43359375,29.296875,65.91796875,0
2.44140625,46.875,44.921875,47.8515625,0
6.34765625,50.29296875,39.0625,-12.6953125,0
11.23046875,46.38671875,31.73828125,-11.71875,0
19.53125,39.55078125,31.25,50.78125,0
20.01953125,38.57421875,33.69140625,65.91796875,0
12.20703125,39.0625,29.78515625,2.9296875,0
19.53125,45.41015625,28.80859375,-21.484375,0
21.484375,48.33984375,32.2265625,44.43359375,0
8.30078125,39.0625,30.2734375,64.453125,0
12.6953125,39.0625,36.62109375,8.7890625,0
14.16015625,43.45703125,30.76171875,-30.76171875,0
9.765625,33.69140625,25.390625,11.71875,0
14.6484375,41.50390625,38.57421875,73.2421875,0
13.671875,43.9453125,38.57421875,40.0390625,0
4.8828125,27.34375,27.34375,-31.25,0
9.765625,30.76171875,25.390625,-9.765625,0
16.6015625,41.015625,36.1328125,56.640625,0
10.25390625,51.26953125,32.71484375,45.8984375,0
5.37109375,56.15234375,24.90234375,-20.99609375,0
10.25390625,53.22265625,24.90234375,-23.4375,0
14.6484375,45.8984375,29.296875,49.31640625,0
13.671875,42.48046875,29.296875,60.546875,0
10.7421875,49.8046875,27.34375,-1.46484375,0
6.34765625,46.38671875,30.2734375,-36.62109375,0
10.25390625,41.015625,22.94921875,13.671875,0
19.04296875,38.57421875,26.3671875,66.40625,0
14.6484375,31.73828125,37.59765625,14.16015625,0
22.4609375,35.15625,41.50390625,-31.25,0
20.5078125,42.48046875,27.34375,8.7890625,0
6.8359375,42.96875,21.484375,52.734375,0
13.18359375,46.38671875,26.85546875,31.73828125,0
10.25390625,51.7578125,24.4140625,-25.87890625,0
11.71875,46.38671875,23.4375,-14.6484375,0
15.625,38.0859375,26.85546875,48.33984375,0
18.5546875,40.52734375,30.76171875,57.6171875,0
23.4375,38.0859375,25.390625,-11.71875,0
26.85546875,39.0625,37.109375,-31.25,0
25.390625,48.33984375,41.50390625,47.36328125,0
8.7890625,45.8984375,27.83203125,68.84765625,0
0.9765625,43.9453125,32.71484375,-9.765625,0
5.859375,41.015625,36.1328125,-38.57421875,0
16.11328125,33.203125,27.83203125,31.73828125,0
24.4140625,38.57421875,30.2734375,75.68359375,0
25.87890625,42.96875,24.90234375,26.3671875,0
26.3671875,37.109375,7.32421875,-24.90234375,0
21.97265625,32.71484375,9.27734375,5.37109375,0
15.625,35.64453125,17.08984375,58.10546875,0
7.32421875,44.921875,27.83203125,39.0625,0
10.7421875,50.29296875,33.69140625,-19.53125,0
27.34375,55.17578125,22.4609375,-10.7421875,0
18.06640625,53.7109375,35.64453125,44.921875,0
7.32421875,49.31640625,47.8515625,38.57421875,0
6.34765625,41.9921875,27.34375,-21.97265625,0
8.7890625,35.64453125,23.4375,-36.1328125,0
18.5546875,34.1796875,41.9921875,26.85546875,0
16.11328125,40.52734375,37.109375,57.6171875,0
7.32421875,38.57421875,27.83203125,2.44140625,0
13.18359375,30.76171875,32.71484375,-31.25,0
20.99609375,31.73828125,27.34375,15.13671875,0
16.6015625,46.875,20.99609375,61.5234375,0
15.13671875,57.6171875,25.390625,28.80859375,0
22.94921875,56.640625,23.4375,-26.3671875,0
21.97265625,51.7578125,29.296875,-6.34765625,0
12.20703125,42.48046875,42.48046875,47.36328125,0
11.71875,38.0859375,47.36328125,34.1796875,0
13.671875,30.76171875,53.7109375,-26.3671875,0
16.11328125,34.1796875,39.55078125,-23.92578125,0
13.671875,40.0390625,15.13671875,39.0625,0
8.30078125,39.0625,23.92578125,47.36328125,0
5.859375,42.48046875,35.15625,-15.625,0
11.23046875,50.78125,39.0625,-32.2265625,0
19.53125,51.26953125,41.015625,32.71484375,0
14.6484375,43.9453125,24.90234375,64.94140625,0
15.13671875,45.8984375,25.87890625,9.765625,0
14.16015625,46.38671875,41.50390625,-41.50390625,0
15.13671875,30.76171875,36.62109375,6.34765625,0
17.08984375,17.578125,23.4375,62.5,0
19.53125,25.390625,29.296875,28.80859375,0
23.92578125,41.50390625,43.9453125,-32.2265625,0
6.34765625,47.36328125,42.48046875,-10.7421875,0
-5.859375,41.50390625,33.69140625,57.12890625,0
5.859375,39.55078125,32.2265625,50.29296875,0
12.6953125,41.015625,39.0625,-16.6015625,0
13.18359375,37.59765625,40.52734375,-22.94921875,0
8.7890625,32.71484375,27.34375,38.57421875,0
12.20703125,33.203125,32.2265625,57.6171875,0
13.18359375,34.66796875,52.734375,0.0,0
3.41796875,32.2265625,50.29296875,-31.25,0
9.765625,34.66796875,25.87890625,28.80859375,0
20.01953125,39.0625,15.13671875,70.3125,0
20.99609375,46.38671875,31.25,17.578125,0
18.5546875,46.38671875,33.69140625,-31.73828125,0
20.01953125,40.0390625,31.25,5.859375,0
16.6015625,31.73828125,33.203125,62.01171875,0
14.16015625,29.296875,27.83203125,35.15625,0
21.97265625,39.0625,23.4375,-21.97265625,0
25.390625,42.48046875,31.73828125,2.44140625,0
21.484375,41.015625,29.296875,64.453125,0
19.04296875,44.43359375,29.296875,55.17578125,0
16.6015625,42.96875,33.69140625,-9.27734375,0
21.484375,43.9453125,33.69140625,-22.4609375,0
17.578125,41.015625,36.62109375,28.80859375,0
12.20703125,41.9921875,32.2265625,58.59375,0
15.625,48.828125,14.16015625,9.765625,0
8.7890625,39.0625,13.18359375,-36.62109375,0
7.8125,31.73828125,33.69140625,13.671875,0
5.37109375,31.73828125,45.8984375,61.5234375,0
3.41796875,34.1796875,41.9921875,13.671875,0
11.23046875,37.59765625,35.15625,-35.64453125,0
17.08984375,40.0390625,31.73828125,2.44140625,0
12.6953125,37.59765625,20.99609375,56.640625,0
13.18359375,39.55078125,11.71875,34.1796875,0
11.23046875,43.9453125,17.08984375,-37.59765625,0
10.25390625,41.50390625,22.94921875,-31.73828125,0
19.53125,43.45703125,25.87890625,44.43359375,0
19.53125,39.55078125,33.69140625,58.10546875,0
24.90234375,31.73828125,34.66796875,-3.41796875,0
20.99609375,29.296875,25.87890625,-22.94921875,0
16.11328125,31.25,24.4140625,38.57421875,0
16.11328125,34.1796875,31.25,62.98828125,0
13.18359375,36.62109375,34.66796875,2.44140625,0
16.6015625,40.52734375,34.66796875,-35.15625,0
18.06640625,41.015625,25.87890625,19.04296875,0
20.01953125,43.9453125,14.16015625,68.84765625,0
14.6484375,42.48046875,26.3671875,18.06640625,0
10.25390625,34.66796875,40.52734375,-38.0859375,0
14.6484375,35.64453125,36.62109375,0.48828125,0
18.5546875,39.55078125,38.57421875,67.87109375,0
13.671875,29.296875,34.1796875,44.921875,0
5.859375,24.90234375,31.73828125,-29.296875,0
9.27734375,33.203125,37.59765625,-23.4375,0
15.625,39.55078125,38.0859375,43.45703125,0
12.6953125,39.55078125,34.66796875,48.33984375,0
10.7421875,41.9921875,28.3203125,-15.625,0
14.6484375,43.9453125,15.625,-34.1796875,0
21.484375,40.52734375,17.578125,28.3203125,0
18.06640625,42.48046875,31.73828125,64.94140625,0
15.13671875,44.921875,40.0390625,10.7421875,0
12.20703125,36.62109375,41.015625,-36.62109375,0
11.71875,39.0625,33.203125,12.20703125,0
8.7890625,45.41015625,24.4140625,67.87109375,0
2.9296875,37.109375,24.4140625,30.2734375,0
1.46484375,40.52734375,30.2734375,-34.1796875,0
12.6953125,52.24609375,23.4375,-7.8125,0
20.01953125,49.31640625,-2.9296875,60.05859375,0
17.08984375,41.9921875,-0.9765625,44.43359375,0
28.80859375,44.921875,25.390625,-17.08984375,0
30.76171875,40.52734375,39.55078125,-19.04296875,0
19.53125,38.0859375,43.9453125,45.41015625,0
15.13671875,39.0625,40.0390625,59.5703125,0
17.08984375,44.43359375,34.1796875,-5.37109375,0
22.4609375,45.8984375,33.203125,-25.87890625,0
25.87890625,36.62109375,26.85546875,31.25,1
24.4140625,28.80859375,25.390625,67.87109375,0
10.7421875,26.85546875,23.4375,19.53125,0
9.27734375,39.0625,10.7421875,-27.34375,0
11.23046875,48.828125,12.6953125,13.18359375,0
11.71875,42.48046875,34.66796875,73.73046875,0
16.11328125,41.50390625,41.015625,43.9453125,0
10.25390625,47.8515625,23.4375,-32.71484375,0
5.859375,46.875,23.92578125,-18.06640625,0
6.34765625,51.26953125,34.1796875,55.6640625,0
5.859375,54.19921875,31.73828125,45.8984375,0
6.8359375,49.31640625,35.15625,-21.97265625,0
8.30078125,41.50390625,34.1796875,-28.3203125,0
9.765625,25.390625,19.04296875,34.1796875,0
14.6484375,24.4140625,13.18359375,55.17578125,0
17.08984375,34.1796875,22.4609375,-3.90625,0
20.01953125,36.62109375,20.99609375,-27.83203125,0
30.2734375,49.31640625,14.16015625,31.25,0
23.92578125,59.5703125,15.625,62.5,0
8.7890625,56.640625,25.87890625,12.6953125,0
12.20703125,54.6875,30.76171875,-31.73828125,0
13.671875,49.31640625,32.71484375,1.46484375,0
14.6484375,48.828125,33.69140625,62.01171875,0
19.53125,53.7109375,36.62109375,39.55078125,0
23.4375,55.6640625,33.69140625,-19.53125,0
23.4375,44.921875,19.53125,-7.32421875,0
22.94921875,31.25,20.99609375,53.22265625,0
21.484375,26.3671875,28.80859375,52.24609375,0
16.6015625,33.69140625,31.25,-11.71875,0
19.04296875,43.9453125,30.2734375,-19.04296875,0
22.94921875,47.36328125,29.78515625,44.921875,0
16.11328125,45.8984375,23.4375,67.3828125,0
13.671875,45.41015625,13.671875,7.32421875,0
17.08984375,46.38671875,21.97265625,-38.0859375,0
9.765625,44.43359375,30.2734375,9.27734375,0
10.7421875,54.19921875,32.71484375,69.3359375,0
11.71875,57.6171875,28.3203125,29.296875,0
13.18359375,45.41015625,35.15625,-31.25,0
16.11328125,41.9921875,40.0390625,-5.37109375,0
14.6484375,43.45703125,36.1328125,61.5234375,0
17.08984375,44.921875,41.50390625,44.921875,0
7.8125,41.015625,36.62109375,-30.76171875,0
5.859375,42.48046875,34.1796875,-29.296875,0
23.4375,52.24609375,46.875,49.8046875,0
23.92578125,54.6875,53.22265625,60.05859375,0
17.578125,54.19921875,39.0625,-21.484375,0
